Column1,Column2,Column3
編　　號Carracci018作　　者卡拉契 Annibale Carracci年　　份1600原作尺寸147.3 x 214.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1736,https://www.ss.net.tw/images/product_images/popup_images/Carracci018.jpg,愛蜜妮亞庇護牧羊人 Erminia takes Refuge with the Shepherds
編　　號Carracci019作　　者卡拉契 Annibale Carracci年　　份1590 - 95原作尺寸133 x 170.5 cm原作材質油彩．畫板 Oil on panel瀏覽人次1757,https://www.ss.net.tw/images/product_images/popup_images/1052_01533126236.jpg,梳妝的維納斯 Venus Adorned by the Graces
編　　號Carracci020作　　者卡拉契 Annibale Carracci年　　份1603 - 04原作尺寸58 x 41 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1790,https://www.ss.net.tw/images/product_images/popup_images/Carracci020.jpg,報佳音 Annunciation
編　　號Carracci021作　　者卡拉契 Annibale Carracci年　　份1604 - 07原作尺寸235 x 82.5 cm原作材質壁畫 Fresco瀏覽人次2039,https://www.ss.net.tw/images/product_images/popup_images/Carracci021.jpg,聖彼得 Saint Peter
編　　號Carracci022作　　者卡拉契 Annibale Carracci年　　份1604 - 06原作尺寸235 x 83.3 cm原作材質壁畫 Fresco瀏覽人次1669,https://www.ss.net.tw/images/product_images/popup_images/Carracci022.jpg,聖保羅 Saint Paul
編　　號Carracci023作　　者卡拉契 Annibale Carracci年　　份1597 - 1600原作尺寸34 x 82.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1726,https://www.ss.net.tw/images/product_images/popup_images/Carracci023.jpg,馬西亞斯和奧林巴斯 Marsyas and Olympus
編　　號Cassatt001作　　者卡莎特 Mary Cassatt年　　份1893 - 94原作尺寸90.2 x 117.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2543,https://www.ss.net.tw/images/product_images/popup_images/Cassatt001.jpg,划船 The Boating Party
編　　號Cassatt002作　　者卡莎特 Mary Cassatt年　　份1893原作尺寸100.3 x 66 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2186,https://www.ss.net.tw/images/product_images/popup_images/Cassatt002.jpg,孩童清洗 La Toilette (The Child ’s Bath)
編　　號Cassatt003作　　者卡莎特 Mary Cassatt年　　份1909原作尺寸71.6 x 59.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1827,https://www.ss.net.tw/images/product_images/popup_images/Cassatt003.jpg,在圓椅上閱讀的方斯瓦絲 Francoise in a Round-Backed Chair. Reading
編　　號Cassatt004作　　者卡莎特 Mary Cassatt年　　份1878原作尺寸60.1 x 41.2 cm原作材質粉彩．紙 Pastel on paper瀏覽人次1513,https://www.ss.net.tw/images/product_images/popup_images/Cassatt004.jpg,自畫像 Portrait of the Artist
編　　號Cassatt005作　　者卡莎特 Mary Cassatt年　　份1880原作尺寸61.5 x 51.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2843,https://www.ss.net.tw/images/product_images/popup_images/Cassatt005.jpg,窗台的紫丁香 Lilacs in a Window
編　　號Cassatt006作　　者卡莎特 Mary Cassatt年　　份1898原作尺寸60.96 x 50.16 cm原作材質粉臘．紙 pastel on paper瀏覽人次1433,https://www.ss.net.tw/images/product_images/popup_images/Cassatt006.jpg,粉紅色腰帶 The Pink Sash ( Ellen Mary Cassatt )
編　　號Cassatt007作　　者卡莎特 Mary Cassatt年　　份1902原作尺寸61.3 x 50.2 cm原作材質粉彩．紙 Pastel on paper瀏覽人次1784,https://www.ss.net.tw/images/product_images/popup_images/Cassatt007.jpg,穿藍衣的瑪高特 Margot in Blue
編　　號Cassatt008作　　者卡莎特 Mary Cassatt年　　份1878原作尺寸89.5 x 129.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2208,https://www.ss.net.tw/images/product_images/popup_images/Cassatt008.jpg,藍色扶手椅 Little Girl in a Blue Armchair
編　　號Cassatt009作　　者卡莎特 Mary Cassatt年　　份1880原作尺寸100.2 x 65.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2214,https://www.ss.net.tw/images/product_images/popup_images/Cassatt009.jpg,母親洗滌小孩 Mother About to Wash Her Sleepy Child
編　　號Cassatt010作　　者卡莎特 Mary Cassatt年　　份1880原作尺寸42 x 62.8 cm原作材質蠟筆．紙 pastel on paper瀏覽人次2246,https://www.ss.net.tw/images/product_images/popup_images/Cassatt010.jpg,晚安擁抱 A Goodnight Hug
編　　號Cassatt011作　　者卡莎特 Mary Cassatt年　　份1899原作尺寸92.7 x 73.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1558,https://www.ss.net.tw/images/product_images/popup_images/Cassatt011.jpg,母親和兒童 Mother and Child (Baby Getting Up from His Nap)
編　　號Cassatt012作　　者卡莎特 Mary Cassatt年　　份1889 - 94原作尺寸43.3 x 30.2 cm原作材質蝕刻畫 Etching瀏覽人次1571,https://www.ss.net.tw/images/product_images/popup_images/1068_01633559025.jpg,梳洗 La Toilette
編　　號Cassatt013作　　者卡莎特 Mary Cassatt年　　份1883 - 84原作尺寸100.3 x 64.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1425,https://www.ss.net.tw/images/product_images/popup_images/Cassatt013.jpg,窗口的年輕女孩 Young Girl at a Window
編　　號Cassatt014作　　者卡莎特 Mary Cassatt年　　份1908原作尺寸66 x 52.7 cm原作材質臘筆 pastel瀏覽人次1761,https://www.ss.net.tw/images/product_images/popup_images/Cassatt014.jpg,查理斯八歲時的肖像 Portrait of Charles Dikran Kelekian. Age Eight
編　　號Cassatt015作　　者卡莎特 Mary Cassatt年　　份1901原作尺寸83.82 x 68.58 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1510,https://www.ss.net.tw/images/product_images/popup_images/Cassatt015.jpg,莎拉拿玩具給男孩 Sara Handing a Toy to the Baby
編　　號Cassatt016作　　者卡莎特 Mary Cassatt年　　份1914原作尺寸81.3 x 65.1 cm原作材質粉彩．紙．畫布 Pastel on wove paper. mounted on canvas瀏覽人次1411,https://www.ss.net.tw/images/product_images/popup_images/Cassatt016.jpg,母親和兒童 Mother and Child
編　　號Cassatt017作　　者卡莎特 Mary Cassatt年　　份1878 - 79原作尺寸43.58 x 33.34 cm原作材質水粉．蠟筆 Gouache and pastel瀏覽人次1544,https://www.ss.net.tw/images/product_images/popup_images/Cassatt017.jpg,在劇院 At the Theatre
編　　號Cassatt018作　　者卡莎特 Mary Cassatt年　　份1900原作尺寸67.9 x 57.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1930,https://www.ss.net.tw/images/product_images/popup_images/Cassatt018.jpg,春天：瑪高特站在花園裡 Spring：Margot Standing in a Garden
編　　號Cassatt019作　　者卡莎特 Mary Cassatt年　　份1880原作尺寸92.5 x 65.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1600,https://www.ss.net.tw/images/product_images/popup_images/Cassatt019.jpg,秋天 Autumn
編　　號Cassatt020作　　者卡莎特 Mary Cassatt年　　份1902原作尺寸72.1 x 53 cm原作材質粉蠟．紙 Pastel on paper瀏覽人次1529,https://www.ss.net.tw/images/product_images/popup_images/Cassatt020.jpg,婦人抱著小孩 Woman with Baby
編　　號Cassatt021作　　者卡莎特 Mary Cassatt年　　份1878原作尺寸81.28 x 66.04 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1513,https://www.ss.net.tw/images/product_images/popup_images/Cassatt021.jpg,包廂中 In the Loge
編　　號Cassatt022作　　者卡莎特 Mary Cassatt年　　份1880原作尺寸65.6 x 92.6 cm原作材質油彩．畫板 Oil on panel瀏覽人次1530,https://www.ss.net.tw/images/product_images/popup_images/Cassatt022.jpg,在馬利花園裡編織的莉蒂亞 Lydia Crocheting in the Garden at Marly
編　　號Cassatt023作　　者卡莎特 Mary Cassatt年　　份1895原作尺寸60 x 73 cm原作材質粉彩．紙．畫布 Pastel on wove paper. mounted on canvas瀏覽人次1547,https://www.ss.net.tw/images/product_images/popup_images/Cassatt023.jpg,閱讀的保姆與小女孩 Nurse Reading to a Little Girl
編　　號Cassatt024作　　者卡莎特 Mary Cassatt年　　份1902原作尺寸72.4 x 59.4 cm原作材質粉彩．紙．畫布 Pastel on wove paper. mounted on canvas瀏覽人次1425,https://www.ss.net.tw/images/product_images/popup_images/Cassatt024.jpg,穿橙色禮服的瑪高特 Margot in Orange Dress
編　　號Cassatt025作　　者卡莎特 Mary Cassatt年　　份1889原作尺寸96.5 x 68.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1431,https://www.ss.net.tw/images/product_images/popup_images/Cassatt025.jpg,藝術家的母親 Mrs. Robert S. Cassatt. the Artist ’s Mother
編　　號Cassatt026作　　者卡莎特 Mary Cassatt年　　份1909原作尺寸68 x 57.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1500,https://www.ss.net.tw/images/product_images/popup_images/Cassatt026.jpg,戴著大粉色蝴蝶結帽子的女孩 Girl in a Bonnet Tied with a Large Pink Bow
編　　號Cassatt027作　　者卡莎特 Mary Cassatt年　　份1901原作尺寸56.5 x 112.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2091,https://www.ss.net.tw/images/product_images/popup_images/Cassatt027.jpg,閱讀的家庭 Family Group Reading
編　　號Cassatt028作　　者卡莎特 Mary Cassatt年　　份1896 - 97原作尺寸80 x 66.7 cm原作材質粉彩．紙．畫布 Pastel on wove paper. mounted on canvas瀏覽人次1418,https://www.ss.net.tw/images/product_images/popup_images/Cassatt028.jpg,保姆和兒童 Nurse and Child
編　　號Cassatt029作　　者卡莎特 Mary Cassatt年　　份1908 - 09原作尺寸83.5 x 68.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1413,https://www.ss.net.tw/images/product_images/popup_images/Cassatt029.jpg,在梳粧檯的丹妮絲 Denise at Her Dressing Table
編　　號Cassatt030作　　者卡莎特 Mary Cassatt年　　份1904原作尺寸66 x 81.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1420,https://www.ss.net.tw/images/product_images/popup_images/Cassatt030.jpg,公園中 In the Garden
編　　號Cassatt031作　　者卡莎特 Mary Cassatt年　　份1878 - 79原作尺寸85.5 x 65.1 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1561,https://www.ss.net.tw/images/product_images/popup_images/Cassatt031.jpg,持扇女子 Woman with a Fan
編　　號Cassatt032作　　者卡莎特 Mary Cassatt年　　份1879原作尺寸92.4 x 65.4 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1571,https://www.ss.net.tw/images/product_images/popup_images/Cassatt032.jpg,一杯茶 The Cup of Tea
編　　號Cassatt033作　　者卡莎特 Mary Cassatt年　　份1875原作尺寸148.6 x 109.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1917,https://www.ss.net.tw/images/product_images/popup_images/1089_01550356533.jpg,艾迪．卡莎特 Eddy Cassatt
編　　號Cassatt034作　　者卡莎特 Mary Cassatt年　　份1899原作尺寸73.7 x 61.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1428,https://www.ss.net.tw/images/product_images/popup_images/Cassatt034.jpg,年輕女孩肖像 Portrait of a Young Girl
編　　號Cassatt035作　　者卡莎特 Mary Cassatt年　　份1896 - 97原作尺寸40.5 x 28.5 cm原作材質蝕刻畫 Etching瀏覽人次2065,https://www.ss.net.tw/images/product_images/popup_images/Cassatt035.jpg,七葉樹下 Under the Horse Chestnut Tree
編　　號Cassatt036作　　者卡莎特 Mary Cassatt年　　份1899原作尺寸81.6 x 65.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1519,https://www.ss.net.tw/images/product_images/popup_images/Cassatt036.jpg,母親和兒童 Mother and Child (The Oval Mirror)
編　　號Cassatt037作　　者卡莎特 Mary Cassatt年　　份1875原作尺寸55 x 45 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1531,https://www.ss.net.tw/images/product_images/popup_images/Cassatt037.jpg,小女孩玩毛線球 Jeune fille jouant avec une pelote de laine
編　　號Cassatt038作　　者卡莎特 Mary Cassatt年　　份1886原作尺寸65.3 x 49.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2064,https://www.ss.net.tw/images/product_images/popup_images/Cassatt038.jpg,戴草帽的孩子 Child in a Straw Hat
編　　號Cassatt039作　　者卡莎特 Mary Cassatt年　　份1880 - 82原作尺寸92 x 63 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2141,https://www.ss.net.tw/images/product_images/popup_images/Cassatt039.jpg,縫衣少女 Young Woman Sewing in the Garden
編　　號Cassatt040作　　者卡莎特 Mary Cassatt年　　份1882原作尺寸79.8 x 63.8 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1517,https://www.ss.net.tw/images/product_images/popup_images/Cassatt040.jpg,特別座 The Loge
編　　號Cassatt041作　　者卡莎特 Mary Cassatt年　　份1878原作尺寸60 x 41.1 cm原作材質蝕刻畫 Etching瀏覽人次1537,https://www.ss.net.tw/images/product_images/popup_images/1097_01633558901.jpg,信 The Letter
編　　號Cassatt042作　　者卡莎特 Mary Cassatt年　　份1905原作尺寸92.1 x 73.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1652,https://www.ss.net.tw/images/product_images/popup_images/Cassatt042.jpg,母親和孩子 Mother and Child
編　　號Cassatt043作　　者卡莎特 Mary Cassatt年　　份1891原作尺寸73.6 x 60.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1563,https://www.ss.net.tw/images/product_images/popup_images/Cassatt043.jpg,女人與紅色百日草 Woman with a Red Zinnia
編　　號Cassatt044作　　者卡莎特 Mary Cassatt年　　份1899原作尺寸63.5 x 47.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1505,https://www.ss.net.tw/images/product_images/popup_images/Cassatt044.jpg,加德納和愛倫．瑪麗卡莎特 Gardner and Ellen Mary Cassatt
編　　號Cassatt045作　　者卡莎特 Mary Cassatt年　　份1883–85原作尺寸73.7 x 61 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1414,https://www.ss.net.tw/images/product_images/popup_images/Cassatt045.jpg,茶几旁的女士 Lady at the Tea Table
編　　號Cassatt046作　　者卡莎特 Mary Cassatt年　　份1892原作尺寸73 x 61 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1486,https://www.ss.net.tw/images/product_images/popup_images/Cassatt046.jpg,莎莉絲特肖像 Portrait Of Celeste
編　　號Cassatt047作　　者卡莎特 Mary Cassatt年　　份1894原作尺寸100.6 x 81.3 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1915,https://www.ss.net.tw/images/product_images/popup_images/Cassatt047.jpg,夏天 Summer
編　　號Cassatt048作　　者卡莎特 Mary Cassatt年　　份1886原作尺寸75.1 x 62.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1605,https://www.ss.net.tw/images/product_images/popup_images/Cassatt048.jpg,整理頭髮的女孩 Girl arranging her hair
編　　號Cassatt049作　　者卡莎特 Mary Cassatt年　　份1884原作尺寸97.4 x 74.2 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2038,https://www.ss.net.tw/images/product_images/popup_images/Cassatt049.jpg,沙灘上玩耍的孩子們 Children Playing on the Beach
編　　號Cassatt050作　　者卡莎特 Mary Cassatt年　　份1900原作尺寸99 x 129 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1977,https://www.ss.net.tw/images/product_images/popup_images/Cassatt050.jpg,在船上的兩個母親和他們的孩子 Two mothers and their children in a boat
編　　號Cassatt051作　　者卡莎特 Mary Cassatt年　　份1903原作尺寸64.8 x 41.9 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2336,https://www.ss.net.tw/images/product_images/popup_images/Cassatt051.jpg,戴白帽子的西蒙娜 Simone in a White Bonnet
編　　號Cassatt052作　　者卡莎特 Mary Cassatt年　　份1890原作尺寸61 x 45.5 cm原作材質粉臘．紙 pastel on paper瀏覽人次1904,https://www.ss.net.tw/images/product_images/popup_images/Cassatt052.jpg,黑色帽子 The Black Hat
編　　號Cassatt053作　　者卡莎特 Mary Cassatt年　　份1900原作尺寸92.6 x 73.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2045,https://www.ss.net.tw/images/product_images/popup_images/Cassatt053.jpg,縫紉的年輕母親 Young Mother Sewing
編　　號Cassatt054作　　者卡莎特 Mary Cassatt年　　份1879原作尺寸81.3 x 59.7 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2839,https://www.ss.net.tw/images/product_images/popup_images/Cassatt054.jpg,包廂中戴珍珠項鍊的女人 Woman with a Pearl Necklace in a Loge
編　　號Cassatt055作　　者卡莎特 Mary Cassatt年　　份1878原作尺寸65.4 x 81 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1601,https://www.ss.net.tw/images/product_images/popup_images/Cassatt055.jpg,花園裡的小孩（護士） Children in a Garden ( The Nurse )
編　　號Cassatt056作　　者卡莎特 Mary Cassatt年　　份1890原作尺寸81 x 65.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1599,https://www.ss.net.tw/images/product_images/popup_images/Cassatt056.jpg,女子懷裡的小孩 Woman Sitting with a Child in Her Arms
編　　號Cassatt057作　　者卡莎特 Mary Cassatt年　　份1881原作尺寸89.7 x 130.6 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次2131,https://www.ss.net.tw/images/product_images/popup_images/Cassatt057.jpg,駕車的女人和女孩 A Woman and a Girl Driving
編　　號Cassatt058作　　者卡莎特 Mary Cassatt年　　份1902原作尺寸83.5 x 69.5 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次1558,https://www.ss.net.tw/images/product_images/popup_images/Cassatt058.jpg,愛撫 The Caress
編　　號Cezanne001作　　者塞尚 Paul Cezanne年　　份1888 - 1890原作尺寸63 x 79 cm原作材質油彩．畫布 Oil on Canvas瀏覽人次4469,https://www.ss.net.tw/images/product_images/popup_images/Cezanne001.jpg,鮮花和水果 Still life with Flowers and Fruit
